주문번호,관엽식물,서양란,공기정화식물,인테리어식물,완제품,공중식물,화병,야생화,선인장,수생/식충/과실수,다육,허브,분재,영양제/살균제,흙/마사/스톤,동양란,묘목/조경/관목,수입식물,화분,특가세일,구근,기타원예,단품,모종,씨앗,꽃다발/바구니,테이블/선반,개업/완제품,바위솔/세덤,조화,수초,근조/화환,1+1,기타수족관용품,바닥재/소일,조명,어항,수초용품,수석/유목/장식,Column1
2.02302E+15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16769006650045668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16768915048648217,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
2.02302E+15,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
2.02302E+15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02302E+15,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16765683387881870,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02302E+15,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
A16765033684886277,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16764983624327792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16764639579008594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16764129258884793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16764123976162148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16763990503608783,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16763922262007095,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
2.02302E+15,,,,,,,,,,,1,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,
A16762977856003030,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
2.02302E+15,,,1,1,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02302E+15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
2.02302E+15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
2.02302E+15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02302E+15,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02302E+15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
2.02302E+15,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
A16757708667688721,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
A16756947764088192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16756730601365122,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
A16756302654320366,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
2.02302E+15,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
A16755095245564107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02302E+15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16754500628482955,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
A16754358853169954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02302E+15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
2.02302E+15,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02301E+15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16751558291521225,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
2.02301E+15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02301E+15,,,1,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,
2.02301E+15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16750890017609451,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
A16749814029909910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16749594639890656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02301E+15,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02301E+15,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
2.02301E+15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
A16747252723364474,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16747135545069994,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
A16746963449349674,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16746101774370605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16745850955166765,,,1,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,
A16745650411408004,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
2.02301E+15,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
A16742209474486617,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02301E+15,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
2.02301E+15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16736428781126186,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
A16736166914921673,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
2.02301E+15,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
2.02301E+15,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
2.02301E+15,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
A16734379477840741,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,
2.02301E+15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
2.02301E+15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02301E+15,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
2.02301E+15,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02301E+15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02301E+15,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,
2.02301E+15,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02301E+15,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02301E+15,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16728681835924633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02301E+15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02301E+15,,1,1,,,,,,1,,1,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
2.02301E+15,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02301E+15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02301E+15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02301E+15,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16725160479368103,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
2.02212E+15,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02212E+15,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16722277937523288,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
A16722277931001904,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
2.02212E+15,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02212E+15,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16717011977928185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02212E+15,,,,,,,,,,,,,,,,,,,1,,,1,,1,,,,,,,,,,,,,,,,
2.02212E+15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02212E+15,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
2.02212E+15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02212E+15,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
A16712270698167391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
2.02212E+15,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
2.02212E+15,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16709675107049710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02212E+15,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
2.02212E+15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16708065413345790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16706980463049768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16706960706809501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02212E+15,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
2.02212E+15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,1,,
A16705450210904749,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
A16705392564006733,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
2.02212E+15,,,1,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
A16704403351442846,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02212E+15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02212E+15,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16703380450961948,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
2.02212E+15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16701884162561909,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
A16698998842644032,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02211E+15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02211E+15,1,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
2.02211E+15,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
A16697393549688153,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
A16696420916201262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
2.02211E+15,,,,1,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
A16695636283801871,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02211E+15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02211E+15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16692099594241500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16691120513409495,,,,1,,1,,1,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
A16691004070861360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16690514584203093,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
2.02211E+15,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02211E+15,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
2.02211E+15,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
2.02211E+15,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
A16689325253809677,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
A16688130635360251,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,
2.02211E+15,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,
A16685988207806459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02211E+15,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02211E+15,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
A16684517187760127,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02211E+15,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
A16683592359205221,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02211E+15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02211E+15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16682736130764667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16682629175483344,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
2.02211E+15,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02211E+15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16681790575488923,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16681036440204703,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02211E+15,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
2.02211E+15,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16680033819125488,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
2.02211E+15,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
A16679148086042456,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
A16678641148721974,,,1,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02211E+15,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
A16678099445923355,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02211E+15,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
2.02211E+15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02211E+15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02211E+15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
A16676640021087364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02211E+15,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
A16675174477201123,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
A16673409668400229,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
2.02211E+15,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16672912518907805,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
2.0221E+15,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
A16670849874488058,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
A16669628587009577,,,1,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0221E+15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16668891491042504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
A16668666802483125,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
A16668287496086288,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
A16668000549765345,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16667982998249766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0221E+15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16667462006434744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0221E+15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16666781073385838,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
2.0221E+15,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
A16666190009122519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0221E+15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0221E+15,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,
A16664489751561522,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
A16663727586122794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16663704520922827,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
A16663668724845077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16663457162168102,,,,,,1,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
2.0221E+15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16662235445522431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16662168095203482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0221E+15,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16661510998358211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0221E+15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
A16661120489406128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16661113180165765,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
A16661052467808931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16661047307245814,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16660358062405218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16660286067526138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0221E+15,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
A16660173125881832,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
2.0221E+15,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0221E+15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16659433741003033,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0221E+15,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
2.0221E+15,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16657467173963299,,1,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
2.0221E+15,,,1,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
A16655858840001189,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,
2.0221E+15,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16655850310363510,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,
2.0221E+15,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
2.0221E+15,,,,1,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
2.0221E+15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16653659865938103,1,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
A16653510441282492,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
2.0221E+15,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
A16651746756168716,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
2.0221E+15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16650859753121542,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16650598440484950,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16650454659663619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0221E+15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0221E+15,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
2.0221E+15,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16649758380566937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16649653647681596,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
A16649632689686014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16649288594905176,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0221E+15,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
A16649108911447424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16649058780846336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16648990710164052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0221E+15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
A16648268685604104,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
2.0221E+15,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0221E+15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
2.0221E+15,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16647346235322475,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0221E+15,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
2.0221E+15,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0221E+15,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
2.0221E+15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16645662435209755,,,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
A16645141928628204,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
2.02209E+15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02209E+15,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
A16644058608484559,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02209E+15,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
A16643805991008951,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
A16643803886560721,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
2.02209E+15,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
A16643800032320484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02209E+15,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
2.02209E+15,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
A16643569449600533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02209E+15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16643103580247277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02209E+15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02209E+15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02209E+15,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1
2.02209E+15,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16640908241963321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02209E+15,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16640569562800258,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
2.02209E+15,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02209E+15,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02209E+15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02209E+15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
2.02209E+15,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
A16639006687661786,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16638928864669214,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02209E+15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02209E+15,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16638465766566586,,,,,,,,,,,,,,1,1,,,,,,,1,,,,,,,,,,,,,,,,,,
2.02209E+15,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
2.02209E+15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02209E+15,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
A16637129341049015,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16637059420169527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02209E+15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02209E+15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
